,CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
10606,22932,Maurice,Jai,8528 San Ramon Road,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0147,1962-05-11,Partial College,Skilled Manual,0,0,0,1,0,1,94946,76,1
10607,22933,Kelli,Chande,606 Chelsea Way,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0161,1962-09-14,Bachelors ,Professional,1,0,0,1,0,1,56890,45,0
10608,22934,Tonya,Kumar,677 Riviera Way,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0165,1962-11-16,Bachelors ,Professional,1,1,1,1,0,1,85125,51,1
10609,22935,Tamara,Shen,7284 Zion Ave.,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0115,1961-05-23,Partial College,Skilled Manual,1,0,0,1,0,1,63694,45,1
10610,22936,Jill,Diaz,676 Yosemite Ct,Geelong,Victoria,Australia,3220,1 (11) 500 555-0170,1961-08-01,Partial College,Skilled Manual,1,0,0,1,0,1,81325,48,0
10611,22937,Jose,Baker,9457 Roxbury Dr.,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0179,1961-06-14,Bachelors ,Professional,0,0,0,1,0,1,91038,74,1
10612,22938,Hector,Blanco,9194 West I St,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0184,1961-08-01,Partial College,Skilled Manual,0,1,1,1,0,1,82364,79,1
10613,22939,Rebekah,Arthur,4426 Tanager Road,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0117,1961-06-12,Partial College,Skilled Manual,1,0,1,1,0,1,65846,43,1
10614,22941,Destiny,Bailey,3507 Limeridge Drive,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0136,1966-12-15,Bachelors ,Professional,1,0,0,1,0,0,110041,57,0
10615,22942,Brittney,She,6951 Harmony Way,Perth,South Australia,Australia,6006,1 (11) 500 555-0119,1960-06-26,Partial College,Skilled Manual,1,1,1,1,0,1,71021,51,0
10616,22943,Timothy,Parker,1173 Dale Pl.,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0174,1960-10-07,Partial College,Skilled Manual,0,0,0,1,0,1,84181,72,1
10617,22944,Jodi,Lal,9593 Power Ave.,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0152,1959-04-12,Bachelors ,Professional,1,1,1,1,0,1,98741,54,0
10618,22945,Linda,Sanz,1305 Black Point Pl.,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0198,1959-11-18,Bachelors ,Professional,1,1,0,1,0,1,109154,62,0
10619,22946,Bryant,Kapoor,7068 Rock Drive,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0135,1959-05-18,Bachelors ,Professional,0,0,1,1,0,1,131527,76,0
10620,22947,Danielle,Torres,9195 Park Glen Ct,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0166,1933-10-10,Bachelors ,Professional,1,0,0,1,0,2,56939,38,0
10621,22949,Gavin,Butler,956 B Wildbrook Ct.,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0122,1934-03-20,Graduate Degree,Management,0,0,1,1,0,1,79982,57,0
10622,22950,Nicole,Cox,6400 Kenwal Rd.,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0186,1963-11-12,Bachelors ,Professional,1,0,0,1,0,0,92631,51,0
10623,22951,Chelsea,Mehta,5108 C Mt. Hood Cr.,Findon,South Australia,Australia,5023,1 (11) 500 555-0162,1963-07-05,Bachelors ,Professional,1,0,1,1,0,0,93728,53,0
10624,22952,Luke,Baker,3742 Alpine Drive,Geelong,Victoria,Australia,3220,1 (11) 500 555-0154,1963-05-09,Bachelors ,Professional,0,1,0,1,0,0,113648,78,0
10625,22953,Barbara,Liang,3300 Blenheim Way,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0148,1963-11-15,Bachelors ,Professional,1,0,1,2,0,0,69636,48,0
10626,22954,Justin,Thompson,4566 Warmcastle Court,Townsville,Queensland,Australia,4810,1 (11) 500 555-0145,1963-03-04,Bachelors ,Professional,0,0,0,2,0,0,90197,77,1
10627,22955,Leslie,Suarez,1914 N Lucile Lane,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0130,1962-06-24,Bachelors ,Professional,1,1,0,2,4,5,79960,92,0
10628,22956,Randy,Guo,2535 Park Lane,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0195,1962-08-24,Partial College,Skilled Manual,0,1,1,2,4,5,98186,137,1
10629,22957,Nicole,Davis,2630 Morgan Terr. Rd,Townsville,Queensland,Australia,4810,1 (11) 500 555-0144,1962-04-12,Partial College,Skilled Manual,1,1,1,2,4,5,71285,83,0
10630,22958,Brandy,Fernandez,1949 Bayter Court,Findon,South Australia,Australia,5023,1 (11) 500 555-0164,1961-02-01,Partial College,Skilled Manual,1,0,0,1,0,1,76547,48,1
10631,22959,Julie,Yuan,1201 Olive Hill,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0158,1961-03-05,Partial College,Skilled Manual,1,0,0,1,0,1,81383,52,0
10632,24533,Blake,Long,1761 Holbrook Dr.,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0178,1958-08-27,Partial College,Professional,0,0,0,0,4,4,160455,143,1
10633,22962,Casey,Martin,1013 Buchanan Rd,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0188,1957-07-06,Partial College,Skilled Manual,0,1,1,1,0,1,87087,75,0
10634,22963,Willie,Ye,1649 Temple Court,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0123,1957-12-22,Partial College,Skilled Manual,0,1,1,1,0,1,78009,78,0
10635,22964,Eric,Hayes,6991 Pembroke Dr,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0162,1935-05-01,Partial College,Clerical,0,0,0,2,0,2,43729,52,0
10636,22965,Carrie,Gomez,567 Water Street,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0154,1936-07-02,Partial College,Clerical,1,0,0,2,0,2,40085,40,0
10637,22966,Jodi,Chapman,1604 Crown Court,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0118,1956-12-02,Partial College,Skilled Manual,1,0,0,1,0,2,78331,51,0
10638,22967,Rachel,Smith,327 Bon Homme Way,Olympia,Washington,United States,98501,552-555-0157,1976-11-23,High School,Skilled Manual,1,1,0,2,0,0,49062,46,0
10639,22968,Logan,Perez,9170 Treat Blvd.,Puyallup,Washington,United States,98371,556-555-0120,1975-04-16,High School,Skilled Manual,0,0,0,1,0,0,50796,65,0
10640,22969,Taylor,Martin,1040 Greenbush Drive,Newton,British Columbia,Canada,V2L3W8,918-555-0185,1975-09-27,High School,Skilled Manual,1,0,0,2,0,0,47649,42,0
10641,22970,Mary,Phillips,9405 Curletto Dr.,Bellingham,Washington,United States,98225,530-555-0150,1976-10-06,High School,Skilled Manual,1,0,0,2,0,0,26751,38,0
10642,22971,Morgan,Howard,6854 Veale Ave.,Cliffside,British Columbia,Canada,V8Y 1L1,592-555-0190,1980-11-06,High School,Skilled Manual,1,0,0,2,0,0,41543,39,0
10643,22973,Alan,Lin,9654 Pirate Lane,Melton,Victoria,Australia,3337,1 (11) 500 555-0139,1946-09-24,High School,Skilled Manual,0,0,0,2,0,5,32777,63,0
10644,22974,Erika,Vazquez,216 Arnold Drive,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0178,1937-05-17,Partial College,Clerical,1,1,1,2,0,2,51307,53,0
10645,22975,Courtney,Turner,6131 Orangewood Court,Metchosin,British Columbia,Canada,V9,111-555-0190,1978-09-12,Partial High School,Clerical,1,0,0,2,0,0,34677,40,0
10646,22976,Eric,Foster,1905 Horseshoe Circle,Oak Bay,British Columbia,Canada,V8P,295-555-0116,1978-04-09,High School,Skilled Manual,0,0,0,2,0,0,65674,67,1
10647,22977,Ian,Patterson,466 Garcia Ranch Road,San Carlos,California,United States,94070,228-555-0183,1978-04-21,High School,Skilled Manual,0,1,0,2,0,0,42358,64,0
10648,22978,Devon,Jai,1299 Band Court,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0173,1938-10-26,Bachelors ,Management,0,1,1,2,0,2,61517,70,0
10649,22979,Theodore,Hernandez,7031 Horseshoe Circle,Burlingame,California,United States,94010,346-555-0170,1977-07-22,Partial High School,Clerical,0,0,0,2,0,0,42641,62,0
10650,22980,Oscar,Washington,7923 Prospect St.,Bellflower,California,United States,90706,606-555-0154,1977-02-23,High School,Skilled Manual,0,1,1,2,0,0,51075,68,0
10651,22981,Amanda,Flores,5093 V. Street,Salem,Oregon,United States,97301,409-555-0141,1977-05-26,High School,Skilled Manual,1,0,0,2,0,0,47776,47,0
10652,22982,Madison,Miller,6140 Nightingale Drive,Coronado,California,United States,92118,768-555-0120,1976-10-04,High School,Skilled Manual,1,1,1,2,0,0,59583,50,1
10653,22983,Maria,Bennett,4103 Valley Blvd.,Haney,British Columbia,Canada,V2W 1W2,211-555-0113,1979-06-15,Partial High School,Clerical,1,0,1,2,0,0,41737,40,1
10654,22985,Hailey,Phillips,647 Newport Drive,Edmonds,Washington,United States,98020,765-555-0162,1979-09-06,High School,Skilled Manual,1,1,0,2,0,0,62488,47,0
10655,22986,Carly,Jai,7798 Longbrood Way,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0170,1940-07-27,Partial College,Clerical,1,0,0,2,0,2,49912,43,0
10656,22987,Jerome,Dominguez,2568 St George Dr.,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0121,1940-10-19,Bachelors ,Management,0,1,1,2,0,2,64884,64,0
10657,22988,Patricia,Madan,9046 C Street,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0122,1940-03-20,Bachelors ,Management,1,1,1,2,0,2,48566,39,0
10658,22989,Megan,Butler,3665 Oak Creek Ct.,Concord,California,United States,94519,129-555-0170,1976-07-08,Partial College,Skilled Manual,1,1,1,1,0,0,58856,48,0
10659,22990,Alyssa,Stewart,6323 Benedict Court,Lincoln Acres,California,United States,91950,789-555-0111,1976-12-03,Partial College,Skilled Manual,1,0,0,1,0,0,44294,42,0
10660,22991,Morgan,Jenkins,9636 Palisade Court,Colma,California,United States,94014,542-555-0189,1974-07-25,Partial College,Skilled Manual,1,0,1,1,0,0,32069,44,0
10661,22992,Austin,Yang,1097 Kulani Lane,Kirkland,Washington,United States,98033,188-555-0115,1973-11-21,Partial College,Skilled Manual,0,0,0,1,0,0,88687,73,1
10662,22993,Xavier,Sanchez,7960 Shadow Creek Dr.,Redwood City,California,United States,94063,916-555-0146,1972-02-20,Partial College,Skilled Manual,0,0,0,2,0,0,79688,75,1
10663,22994,Chloe,Allen,5966 Krueger Dr.,Olympia,Washington,United States,98501,210-555-0153,1972-05-27,Bachelors ,Management,1,1,1,1,0,0,104624,54,0
10664,22995,Isabella,Bryant,4309 Cambridge Drive,Langley,British Columbia,Canada,V3A 4R2,799-555-0198,1972-06-01,Bachelors ,Management,1,0,1,1,0,0,113458,51,0
10665,22996,Jordan,Henderson,1637 San Carlos Ave,Langford,British Columbia,Canada,V9,161-555-0113,1972-12-03,Bachelors ,Management,0,1,1,1,0,0,146813,91,0
10666,22997,Lucas,Williams,9204 Pelican Loop,Bellingham,Washington,United States,98225,907-555-0167,1968-09-22,Bachelors ,Management,0,1,1,1,0,0,125468,84,0
10667,22998,Lauren,Washington,8874 Folson Drive,Metchosin,British Columbia,Canada,V9,199-555-0128,1968-11-26,Bachelors ,Management,1,1,1,1,0,0,109434,57,0
10668,22999,Jackson,Hill,2680 Woodside Way,Lemon Grove,California,United States,91945,315-555-0175,1968-10-06,Bachelors ,Management,0,1,1,1,0,0,123096,89,0
10669,23000,Victoria,Henderson,6358 Parkview Court,Lake Oswego,Oregon,United States,97034,848-555-0182,1967-06-12,Graduate Degree,Management,1,1,1,1,1,1,150269,65,0
10670,23001,Julio,Munoz,5626 Mt. View Drive,Beaverton,Oregon,United States,97005,982-555-0119,1967-01-24,Bachelors ,Management,0,0,0,4,1,1,163298,99,1
10671,23003,Ashley,Robinson,6526 Creed Ave,Oregon City,Oregon,United States,97045,794-555-0140,1968-05-27,Bachelors ,Management,1,0,0,3,0,2,113604,56,1
10672,23004,Raymond,Fernandez,2914 St. George Dr.,Burlingame,California,United States,94010,189-555-0163,1968-08-09,Graduate Degree,Management,0,1,1,3,0,1,171601,89,1
10673,23005,Luke,Sharma,9073 String Drive,Portland,Oregon,United States,97205,777-555-0198,1979-11-21,High School,Skilled Manual,0,1,0,2,0,0,47711,68,0
10674,23006,Seth,Lee,3720 Santa Maria,Downey,California,United States,90241,773-555-0124,1979-03-26,Partial College,Skilled Manual,0,1,1,1,0,0,60012,71,0
10675,23007,Isaac,Sanchez,1068 N Sweetbriar Court,La Jolla,California,United States,92806,119-555-0113,1979-11-04,Partial College,Skilled Manual,0,0,1,1,0,0,44367,62,0
10676,23008,Sheena,She,7194 Fourth St.,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0169,1944-12-07,High School,Skilled Manual,1,1,1,2,0,4,25075,41,0
10677,23009,Dalton,Thomas,1431 Rancho View Drive,Cliffside,British Columbia,Canada,V8Y 1L1,114-555-0191,1978-03-16,High School,Skilled Manual,0,1,1,2,0,0,51725,69,0
10678,23010,Seth,Cook,7352 Mt. Wilson Pl.,Sooke,British Columbia,Canada,V0,157-555-0117,1978-03-16,Partial High School,Clerical,0,0,1,2,0,0,42870,61,0
10679,23011,Isaiah,Rivera,8562 Veale Ave.,Berkeley,California,United States,94704,689-555-0164,1978-04-01,Partial College,Skilled Manual,0,1,1,1,0,0,28110,67,0
10680,23012,Mathew,Carlson,1566 Eagle Ct.,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0184,1946-09-24,High School,Skilled Manual,0,1,1,2,0,4,44863,65,0
10681,23013,Louis,Yang,7485 Lacassie Ave.,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0192,1946-04-11,High School,Skilled Manual,0,1,0,2,0,4,17567,56,0
10682,23014,Cassandra,Mehta,6762 Mission Blvd,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0113,1946-06-02,High School,Skilled Manual,1,1,1,2,0,4,24499,40,0
10683,23015,Juan,Rivera,8117 Green View Court,Colma,California,United States,94014,953-555-0142,1971-02-08,Graduate Degree,Skilled Manual,0,1,1,0,1,1,109710,97,0
10684,23016,Victoria,Powell,2086 Rotherham Dr.,Berkeley,California,United States,94704,119-555-0147,1971-02-02,Graduate Degree,Skilled Manual,1,1,1,0,1,1,87887,63,1
10685,23017,Alison,Rai,172 Turrin Dr.,Bellingham,Washington,United States,98225,893-555-0138,1971-03-05,Graduate Degree,Skilled Manual,1,1,1,0,1,1,94421,63,0
10686,23018,Richard,White,4490 Chablis Court,Redmond,Washington,United States,98052,543-555-0113,1971-03-03,Graduate Degree,Skilled Manual,0,1,1,0,1,1,102886,98,0
10687,23019,Emma,Garcia,7259 Brock Lane,Oakland,California,United States,94611,191-555-0164,1971-04-14,Graduate Degree,Skilled Manual,1,1,1,0,0,1,89578,58,0
10688,23021,Stefanie,Mehta,804 Seaview Dr.,Bellflower,California,United States,90706,547-555-0111,1963-07-18,Partial College,Professional,1,1,1,2,2,2,96322,68,1
10689,23022,Jocelyn,Bradley,3787 Browse St,Royal Oak,British Columbia,Canada,V8X,799-555-0197,1962-08-22,Partial College,Professional,1,0,1,2,4,5,104606,84,1
10690,23023,Naomi,Vazquez,4700 Bancroft Rd.,Bellingham,Washington,United States,98225,994-555-0111,1962-11-12,Partial College,Professional,1,1,1,3,4,5,96723,90,1
10691,23026,Jessica,Rogers,4025 Cherokee Drive,Glendale,California,United States,91203,107-555-0187,1962-08-12,Partial College,Professional,1,0,1,4,3,3,142705,78,1
10692,23027,Fernando,Griffin,9440 First Ave.,Los Angeles,California,United States,90012,459-555-0159,1962-04-02,Bachelors ,Management,0,0,0,4,2,2,176416,113,1
10693,23028,Anna,Taylor,7759 Azalea Avenue,Palo Alto,California,United States,94303,645-555-0147,1962-02-12,Bachelors ,Management,1,1,1,4,2,2,148247,77,0
10694,23029,Ian,Ross,1707 Ravenwood Dr.,Bellingham,Washington,United States,98225,842-555-0145,1961-04-16,Partial College,Professional,0,1,1,3,4,5,117835,145,1
10695,23030,Aidan,Jenkins,3023 Adria Drive,Salem,Oregon,United States,97301,162-555-0134,1961-06-10,High School,Professional,0,1,1,2,3,4,123555,136,1
10696,23031,Brooke,Morgan,5473 Olive Hill,Sedro Woolley,Washington,United States,98284,290-555-0113,1961-11-02,High School,Professional,1,0,1,2,3,4,107645,80,1
10697,23032,Jesse,Parker,145 W. Watson Court,Lakewood,California,United States,90712,783-555-0148,1961-03-12,Bachelors ,Management,0,1,1,3,3,3,159767,140,1
10698,23033,Alex,Turner,9973 Mcnutt Ave,Lakewood,California,United States,90712,668-555-0160,1961-04-21,Bachelors ,Management,0,1,1,3,3,3,159792,138,1
10699,23034,Melanie,Cooper,4488 Stonewood Drive,Los Angeles,California,United States,90012,279-555-0140,1961-08-11,Bachelors ,Management,1,0,0,3,3,3,140009,78,1
10700,23035,Maria,Howard,6920 Merriewood Drive,Newport Beach,California,United States,92625,987-555-0181,1961-09-11,Bachelors ,Management,1,1,1,3,3,3,134463,90,1
10701,23036,Caleb,Green,9768 Glenellen Court,San Carlos,California,United States,94070,359-555-0148,1961-03-03,Bachelors ,Management,0,0,0,3,3,3,178771,128,1
10702,23038,Sydney,Reed,2003 Pinecrest Dr.,Redmond,Washington,United States,98052,117-555-0193,1955-11-27,High School,Professional,1,0,0,2,0,2,80858,51,0
10703,23039,Wyatt,Scott,9707 Coldwater Drive,Colma,California,United States,94014,400-555-0140,1955-07-03,High School,Professional,0,1,0,2,0,2,114775,84,0
10704,23041,Natalie,Garcia,160 Kentucky Drive,Long Beach,California,United States,90802,651-555-0128,1955-10-27,High School,Professional,1,0,1,0,3,4,74605,72,1
10705,23042,Riley,Blue,2302 Meadowbrook Dr,Beverly Hills,California,United States,90210,802-555-0111,1955-06-26,High School,Professional,1,0,1,0,3,4,84979,73,0
10706,23043,Katherine,Moore,1354 Helene Court,Tacoma,Washington,United States,98403,130-555-0199,1955-08-05,High School,Professional,1,1,1,1,3,4,78052,79,1
10707,23044,Aidan,Patterson,2422 Norse Drive,Corvallis,Oregon,United States,97330,307-555-0173,1954-08-04,Partial High School,Skilled Manual,0,1,1,2,0,2,88926,73,0
10708,23045,Gabriel,Patterson,7788 Olive St,Spokane,Washington,United States,99202,115-555-0124,1954-01-16,Partial High School,Skilled Manual,0,1,0,2,0,2,95152,79,0
10709,23047,Valerie,Xu,4632 Pleasant Hill Rd,Chula Vista,California,United States,91910,133-555-0156,1935-10-02,Graduate Degree,Management,1,1,1,2,0,4,83967,40,0
10710,23048,Isabella,Hughes,932 Acardia Pl.,Oak Bay,British Columbia,Canada,V8P,113-555-0199,1936-10-26,Partial College,Professional,1,1,1,2,0,3,56852,42,0
10711,23051,Jesse,Green,1814 Angi Lane,W. Linn,Oregon,United States,97068,491-555-0161,1936-08-21,Graduate Degree,Management,0,1,1,2,0,2,114127,71,0
10712,23052,Steven,Stewart,8566 Beatrice Rd.,National City,California,United States,91950,155-555-0117,1936-05-16,Graduate Degree,Management,0,1,1,3,3,3,188633,120,0
10713,23053,Anna,Bailey,9104 Mt. Sequoia Ct.,Kirkland,Washington,United States,98033,880-555-0113,1960-11-16,High School,Professional,1,1,1,3,3,4,104324,83,0
10714,25948,Christine,Stone,901 Newport Drive,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0126,1954-05-10,Partial High School,Clerical,1,0,0,2,0,3,31553,41,0
10715,23055,Seth,Diaz,6111 Joan Ave.,Portland,Oregon,United States,97205,420-555-0171,1960-08-08,Partial College,Professional,0,1,1,0,3,3,105341,127,1
10716,23056,Alyssa,Perry,521 Red Leaf Way,La Jolla,California,United States,92806,454-555-0144,1960-05-14,High School,Professional,1,1,1,4,3,3,138184,82,1
10717,23057,Caitlin,Richardson,9471 Tobi Drive,Shawnee,British Columbia,Canada,V9B 2C3,238-555-0129,1954-02-25,Partial High School,Skilled Manual,1,1,0,2,0,2,46538,49,0
10718,23058,Michelle,Rivera,6802 Spring Hill Road,Burlingame,California,United States,94010,674-555-0137,1953-09-15,Graduate Degree,Management,1,0,1,2,0,3,93416,49,1
10719,23059,Spencer,Price,1709 P St.,W. Linn,Oregon,United States,97068,403-555-0146,1953-08-11,Graduate Degree,Management,0,1,1,2,0,3,114223,87,0
10720,23060,Isabella,Long,3068 All Ways,Palo Alto,California,United States,94303,248-555-0133,1952-06-06,Partial College,Professional,1,1,1,2,0,3,52698,45,0
10721,23061,Jeremiah,Sanders,3290 Lakewood Court,National City,California,United States,91950,752-555-0160,1952-12-26,Partial College,Professional,0,1,1,2,0,3,58249,73,0
10722,23062,Natalie,Reed,1023 Hawkins Street,Lebanon,Oregon,United States,97355,833-555-0176,1937-09-10,Graduate Degree,Management,1,1,1,2,0,3,96678,45,0
10723,23063,Jennifer,Thompson,8782 Grenola Dr.,Mill Valley,California,United States,94941,678-555-0173,1937-04-16,Graduate Degree,Management,1,1,1,2,0,3,91835,51,0
10724,23064,Alexander,Rodriguez,216 Arnold Drive,Bellingham,Washington,United States,98225,550-555-0130,1937-05-17,Graduate Degree,Management,0,0,1,2,0,3,114203,68,0
10725,23065,Derek,Nath,1300 Zartop Street,Bellingham,Washington,United States,98225,892-555-0114,1937-05-21,Graduate Degree,Management,0,1,1,2,0,3,105805,75,0
10726,23066,Austin,Lal,9214 Birch Park Rd,Bellflower,California,United States,90706,541-555-0141,1937-02-14,Graduate Degree,Management,0,1,1,2,0,3,129570,76,0
10727,23067,Kelli,Pal,7450 Olivera Rd,Burlingame,California,United States,94010,957-555-0193,1938-02-04,Graduate Degree,Management,1,1,1,2,0,3,81143,44,0
10728,23068,Ryan,Shan,5630 Icicle Circle,Chula Vista,California,United States,91910,487-555-0198,1939-08-12,Graduate Degree,Management,0,1,1,2,0,3,109797,73,0
10729,23069,Anna,Gray,346 Sunshine,Berkeley,California,United States,94704,657-555-0197,1940-10-28,Graduate Degree,Management,1,1,1,2,0,5,92039,46,0
10730,23070,Natalie,Hall,9975 Rose Dr.,Victoria,British Columbia,Canada,V8V,846-555-0148,1940-11-04,Graduate Degree,Management,1,1,0,2,0,5,92098,50,0
10731,23071,Haley,Gonzales,9950 Edward Ave,Concord,California,United States,94519,870-555-0130,1940-06-08,Graduate Degree,Management,1,1,0,2,0,5,96849,46,0
10732,23073,Christian,Griffin,2103 Baldwin Dr,Puyallup,Washington,United States,98371,585-555-0172,1940-10-18,Bachelors ,Management,0,1,1,2,0,4,132272,76,0
10733,23074,Megan,Flores,2129 Acacia Drive,Royal Oak,British Columbia,Canada,V8X,347-555-0187,1941-06-15,Bachelors ,Management,1,0,0,2,0,4,52208,37,0
10734,23075,Rebekah,Sandberg,8650 Mt. Hamilton Dr.,Bellflower,California,United States,90706,607-555-0145,1941-04-19,Graduate Degree,Management,1,1,1,2,0,3,96447,45,0
10735,23077,Marvin,Hernandez,1019 Book Road,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0112,1946-10-20,High School,Skilled Manual,0,1,1,2,0,4,31930,65,0
10736,23078,Julio,Hernandez,6804 Alovera Road,Findon,South Australia,Australia,5023,1 (11) 500 555-0148,1947-06-17,Partial High School,Clerical,0,1,1,2,1,2,30122,79,0
10737,23079,Justine,Ryan,2342 Tahoe Place,Warrnambool,Victoria,Australia,3280,498-555-0100,1947-11-11,Partial College,Clerical,1,0,0,2,0,2,49520,43,0
10738,23080,Jocelyn,Barnes,1905 July Loop,Lemon Grove,California,United States,91945,137-555-0153,1978-03-09,Partial College,Skilled Manual,1,0,1,2,0,0,68307,46,0
10739,23081,Brandon,Powell,5551 Orinda Court,Redwood City,California,United States,94063,258-555-0193,1978-04-03,Partial College,Skilled Manual,0,1,1,2,0,0,98642,81,0
10740,23082,Jonathan,Williams,2518 Kirkwood Dr.,Spring Valley,California,United States,91977,905-555-0112,1978-06-04,Partial College,Skilled Manual,0,1,1,2,0,0,107689,76,0
10741,23083,Samuel,Smith,5860 Alamo Way,Burnaby,British Columbia,Canada,V3J 6Z3,132-555-0116,1977-04-07,Partial High School,Clerical,0,0,0,2,0,0,53757,63,0
10742,23084,Christian,Shan,1000 Bidweld Street,Haney,British Columbia,Canada,V2W 1W2,240-555-0110,1977-10-28,Partial High School,Clerical,0,0,0,2,0,0,37402,67,0
10743,23085,Ross,Subram,4008 Charlotte Court,Perth,South Australia,Australia,6006,1 (11) 500 555-0178,1948-06-20,High School,Skilled Manual,0,1,1,2,1,2,28322,73,0
10744,23086,Tracy,Lal,9830 Santa Ana Dr.,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0175,1948-09-09,Partial High School,Clerical,1,1,1,2,1,2,30948,48,0
10745,23089,Lucas,Walker,3395 Farm Bureau Rd,Issaquah,Washington,United States,98027,174-555-0185,1977-11-22,Partial College,Skilled Manual,0,1,1,1,0,0,77593,80,0
10746,23090,Christopher,Lee,9568 Gold Crest Ct.,Lynnwood,Washington,United States,98036,129-555-0117,1977-10-10,Partial College,Skilled Manual,0,0,0,1,0,0,59262,63,0
10747,23092,Gabrielle,Brooks,2342 Peachwillow,National City,California,United States,91950,820-555-0158,1977-10-24,Partial College,Skilled Manual,1,0,0,2,0,0,74188,51,1
10748,23093,Nathan,Parker,6270 Pinecreek Way,San Diego,California,United States,92102,313-555-0165,1977-03-07,Partial College,Skilled Manual,0,1,1,2,0,0,75801,77,1
10749,23094,Carolyn,Gill,2406 Kane Circle,Melton,Victoria,Australia,3337,1 (11) 500 555-0151,1949-12-26,Partial High School,Clerical,1,1,1,2,1,2,23052,48,0
10750,23095,Gerald,Patel,1803 Potomac Dr.,Perth,South Australia,Australia,6006,1 (11) 500 555-0118,1950-11-22,Partial High School,Clerical,0,1,1,2,1,2,20804,75,0
10751,23096,Ashlee,Chande,P.O. Box No. 2513,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0114,1950-05-26,Partial High School,Clerical,1,1,1,2,1,2,21104,46,0
10752,23097,Tony,Natsuhara,2268 Cobblestone Ct,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0143,1950-09-07,Partial College,Clerical,0,0,0,2,0,3,52218,65,0
10753,23098,Pedro,Rubio,5206 Damascus Loop,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0117,1950-01-16,Partial College,Clerical,0,0,0,2,0,3,49968,69,0
10754,23100,Christy,Raje,6694 Trasher Road,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0112,1952-05-18,High School,Skilled Manual,1,1,1,2,0,3,40051,51,0
10755,23101,Barbara,Lal,8713 Live Oak Avenue,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0176,1952-12-18,High School,Skilled Manual,1,1,1,2,0,3,31362,47,0
10756,23102,Barbara,Zeng,1176 Oily Road,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0114,1952-07-06,High School,Skilled Manual,1,1,1,2,0,3,56279,55,0
10757,23103,Dwayne,Moreno,1371 Rogers Ave,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0183,1953-02-12,Partial College,Skilled Manual,0,1,0,2,0,2,62594,77,0
10758,23104,Isabelle,Long,1821 Corrinne Court,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0121,1953-12-07,Partial College,Skilled Manual,1,1,1,2,0,3,33673,46,0
10759,23105,Karl,Andersen,133 Westwood Way,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0162,1954-02-14,Partial High School,Clerical,0,0,0,2,0,3,48242,67,0
